eid	name	entity
7619	59695	59695
7620	546692	546692
7621	603660	603660
7622	597168	597168
7623	72400	72400
7624	1114136	1114136
7625	550664	550664
7626	668526	668526
7627	689776	689776
7628	820720	820720
7629	730870	730870
7630	733638	733638
7631	641578	641578
7632	370098	370098
7633	315814	315814
7634	71238	71238
7635	910996	910996
7636	636806	636806
7637	374904	374904
7638	212102	212102
7639	39181	39181
7640	832282	832282
7641	549728	549728
7642	351142	351142
7643	657730	657730
7644	557168	557168
7645	48831	48831
7646	634634	634634
7647	605240	605240
7648	598968	598968
7649	15215	15215
7650	806626	806626
7651	589308	589308
7652	862874	862874
7653	1162682	1162682
7654	1363720	1363720
7655	660532	660532
7656	250516	250516
7657	550604	550604
7658	749432	749432
7659	631646	631646
7660	134138	134138
7661	358398	358398
7662	1166456	1166456
7663	969766	969766
7664	704140	704140
7665	272810	272810
7666	455146	455146
7667	131416	131416
7668	860736	860736
7669	1203330	1203330
7670	841552	841552
7671	418222	418222
7672	349958	349958
7673	84792	84792
7674	59935	59935
7675	1067626	1067626
7676	38266	38266
7677	1401738	1401738
7678	762874	762874
7679	117100	117100
7680	792270	792270
7681	801050	801050
7682	477888	477888
7683	120600	120600
7684	634528	634528
7685	1001736	1001736
7686	647532	647532
7687	1165162	1165162
7688	1185414	1185414
7689	799166	799166
7690	627016	627016
7691	650794	650794
7692	322500	322500
7693	92446	92446
7694	830090	830090
7695	703598	703598
7696	941752	941752
7697	666956	666956
7698	566378	566378
7699	662050	662050
7700	192004	192004
7701	872254	872254
7702	1294622	1294622
7703	900694	900694
7704	739744	739744
7705	663978	663978
7706	19645	19645
7707	1199916	1199916
7708	294638	294638
7709	563716	563716
7710	588442	588442
7711	635114	635114
7712	464914	464914
7713	471704	471704
7714	821720	821720
7715	663288	663288
7716	466328	466328
7717	1021738	1021738
7718	903040	903040
7719	371100	371100
7720	139262	139262
7721	103738	103738
7722	423092	423092
7723	989196	989196
7724	184138	184138
7725	391556	391556
7726	471952	471952
7727	1327004	1327004
7728	286690	286690
7729	603190	603190
7730	853966	853966
7731	623530	623530
7732	592180	592180
7733	725586	725586
7734	1335728	1335728
7735	928248	928248
7736	608236	608236
7737	586442	586442
7738	778338	778338
7739	1211718	1211718
7740	229512	229512
7741	279352	279352
7742	822160	822160
7743	398400	398400
7744	1326998	1326998
7745	766626	766626
7746	364184	364184
7747	691474	691474
7748	786602	786602
7749	827850	827850
7750	741488	741488
7751	738710	738710
7752	436966	436966
7753	60006	60006
7754	688432	688432
7755	670658	670658
7756	1119356	1119356
7757	466736	466736
7758	854182	854182
7759	428490	428490
7760	639852	639852
7761	691496	691496
7762	1344780	1344780
7763	379706	379706
7764	545668	545668
7765	607072	607072
7766	630582	630582
7767	853090	853090
7768	23290	23290
7769	959260	959260
7770	728954	728954
7771	394452	394452
7772	828030	828030
7773	250852	250852
7774	664592	664592
7775	1330590	1330590
7776	591930	591930
7777	394434	394434
7778	47285	47285
7779	571876	571876
7780	684420	684420
7781	336172	336172
7782	1013900	1013900
7783	1301634	1301634
7784	1325164	1325164
7785	732914	732914
7786	33145	33145
7787	1315450	1315450
7788	473250	473250
7789	1107304	1107304
7790	794670	794670
7791	1316964	1316964
7792	1274804	1274804
7793	1085104	1085104
7794	558014	558014
7795	841348	841348
7796	602640	602640
7797	611970	611970
7798	1045720	1045720
7799	1163704	1163704
7800	945390	945390
7801	37868	37868
7802	729758	729758
7803	449054	449054
7804	777646	777646
7805	492596	492596
7806	749048	749048
7807	815810	815810
7808	94990	94990
7809	1022794	1022794
7810	363488	363488
7811	1318880	1318880
7812	908192	908192
7813	414630	414630
7814	98064	98064
7815	203902	203902
7816	419684	419684
7817	110102	110102
7818	979452	979452
7819	735990	735990
7820	38034	38034
7821	712254	712254
7822	836842	836842
7823	508338	508338
7824	916588	916588
7825	541192	541192
7826	1065750	1065750
7827	1116388	1116388
7828	343772	343772
7829	826238	826238
7830	342074	342074
7831	1056182	1056182
7832	822208	822208
7833	430238	430238
7834	312564	312564
7835	733488	733488
7836	806892	806892
7837	965132	965132
7838	1142102	1142102
7839	153034	153034
7840	774744	774744
7841	908360	908360
7842	453908	453908
7843	1122314	1122314
7844	559626	559626
7845	342720	342720
7846	68234	68234
7847	485114	485114
7848	567340	567340
7849	981260	981260
7850	1078044	1078044
7851	987264	987264
7852	138374	138374
7853	1039840	1039840
7854	1171588	1171588
7855	840622	840622
7856	1088546	1088546
7857	1202478	1202478
7858	673836	673836
7859	19419	19419
7860	812668	812668
7861	65809	65809
7862	548800	548800
7863	291860	291860
7864	419262	419262
7865	921086	921086
7866	949832	949832
7867	292518	292518
7868	448878	448878
7869	309908	309908
7870	19729	19729
7871	1213796	1213796
7872	566064	566064
7873	1038354	1038354
7874	33191	33191
7875	184238	184238
7876	1174790	1174790
7877	48283	48283
7878	697164	697164
7879	373674	373674
7880	22486	22486
7881	40013	40013
7882	394968	394968
7883	934160	934160
7884	794572	794572
7885	15392	15392
7886	1052374	1052374
7887	519912	519912
7888	880440	880440
7889	781444	781444
7890	766942	766942
7891	741386	741386
7892	313448	313448
7893	23931	23931
7894	917596	917596
7895	288364	288364
7896	288324	288324
7897	609482	609482
7898	38282	38282
7899	525394	525394
7900	835914	835914
7901	591202	591202
7902	23887	23887
7903	298480	298480
7904	1171498	1171498
7905	1138246	1138246
7906	21460	21460
7907	770744	770744
7908	206230	206230
7909	926234	926234
7910	1047320	1047320
7911	360214	360214
7912	966300	966300
7913	909944	909944
7914	982490	982490
7915	1227910	1227910
7916	771730	771730
7917	901096	901096
7918	613670	613670
7919	185280	185280
7920	329726	329726
7921	36152	36152
7922	51695	51695
7923	296668	296668
7924	986838	986838
7925	844162	844162
7926	922308	922308
7927	905388	905388
7928	319606	319606
7929	69520	69520
7930	142490	142490
7931	976146	976146
7932	349880	349880
7933	119486	119486
7934	408566	408566
7935	20600	20600
7936	21257	21257
7937	153722	153722
7938	557386	557386
7939	179982	179982
7940	160698	160698
7941	1027180	1027180
7942	926512	926512
7943	1110904	1110904
7944	640808	640808
7945	546990	546990
7946	47337	47337
7947	1084076	1084076
7948	1241622	1241622
7949	962108	962108
7950	1036264	1036264
7951	1057128	1057128
7952	952790	952790
7953	369162	369162
7954	38008	38008
7955	626052	626052
7956	420242	420242
7957	607058	607058
7958	266204	266204
7959	923642	923642
7960	310888	310888
7961	203284	203284
7962	846436	846436
7963	1314928	1314928
7964	301316	301316
7965	432902	432902
7966	680652	680652
7967	539250	539250
7968	675740	675740
7969	735570	735570
7970	548028	548028
7971	503030	503030
7972	823208	823208
7973	611728	611728
7974	834242	834242
7975	820274	820274
7976	645980	645980
7977	619194	619194
7978	315002	315002
7979	487506	487506
7980	872072	872072
7981	720744	720744
7982	903946	903946
7983	223772	223772
7984	702694	702694
7985	335544	335544
7986	1262494	1262494
7987	750926	750926
7988	794648	794648
7989	750548	750548
7990	511222	511222
7991	272718	272718
7992	1009024	1009024
7993	839136	839136
7994	15794	15794
7995	810110	810110
7996	852278	852278
7997	678314	678314
7998	61357	61357
7999	796910	796910
8000	602334	602334
8001	921376	921376
8002	790540	790540
8003	528930	528930
8004	23865	23865
8005	93212	93212
8006	535904	535904
8007	1001304	1001304
8008	64431	64431
8009	65527	65527
8010	842182	842182
8011	609786	609786
8012	562260	562260
8013	166902	166902
8014	831494	831494
8015	496514	496514
8016	504680	504680
8017	295221	295221
8018	669212	669212
8019	160652	160652
8020	808216	808216
8021	296199	296199
8022	639876	639876
8023	124030	124030
8024	1061754	1061754
8025	288482	288482
8026	416836	416836
8027	439496	439496
8028	420664	420664
8029	44897	44897
8030	923984	923984
8031	1067632	1067632
8032	518498	518498
8033	103176	103176
8034	693602	693602
8035	260386	260386
8036	1060218	1060218
8037	532536	532536
8038	950634	950634
8039	733350	733350
8040	441920	441920
8041	1036884	1036884
8042	189044	189044
8043	868136	868136
8044	1028776	1028776
8045	326562	326562
8046	360556	360556
8047	328294	328294
8048	602900	602900
8049	692610	692610
8050	664274	664274
8051	1017996	1017996
8052	657458	657458
8053	1158404	1158404
8054	617212	617212
8055	580320	580320
8056	702166	702166
8057	473108	473108
8058	1014526	1014526
8059	741930	741930
8060	666262	666262
8061	565694	565694
8062	378384	378384
8063	622824	622824
8064	635438	635438
8065	512928	512928
8066	336182	336182
8067	26433	26433
8068	594274	594274
8069	648872	648872
8070	551298	551298
8071	62564	62564
8072	773974	773974
8073	1093590	1093590
8074	801830	801830
8075	639230	639230
8076	333808	333808
8077	1166916	1166916
8078	1204872	1204872
8079	418882	418882
8080	642150	642150
8081	933376	933376
8082	292290	292290
8083	448178	448178
8084	813136	813136
8085	419616	419616
8086	886118	886118
8087	444722	444722
8088	570422	570422
8089	441634	441634
8090	616086	616086
8091	268386	268386
8092	480414	480414
8093	644588	644588
8094	274770	274770
8095	681364	681364
8096	661840	661840
8097	1022354	1022354
8098	44087	44087
8099	726910	726910
8100	397460	397460
8101	536526	536526
8102	416924	416924
8103	1036600	1036600
8104	968468	968468
8105	968470	968470
8106	968472	968472
8107	1122312	1122312
8108	993462	993462
8109	640860	640860
8110	892554	892554
8111	824630	824630
8112	937608	937608
8113	577354	577354
8114	573868	573868
8115	264580	264580
8116	28228	28228
8117	260232	260232
8118	848766	848766
8119	783202	783202
8120	684272	684272
8121	274574	274574
8122	579160	579160
8123	684000	684000
8124	848878	848878
8125	516846	516846
8126	274618	274618
8127	274478	274478
8128	1053342	1053342
8129	749942	749942
8130	274480	274480
8131	239692	239692
8132	1076914	1076914
8133	771322	771322
8134	1076954	1076954
8135	367364	367364
8136	266064	266064
8137	274620	274620
8138	831716	831716
8139	645290	645290
8140	595010	595010
8141	453832	453832
8142	1038728	1038728
8143	659836	659836
8144	1001214	1001214
8145	342122	342122
8146	992574	992574
8147	915690	915690
8148	643206	643206
8149	599024	599024
8150	1274316	1274316
8151	378662	378662
8152	1036852	1036852
8153	675072	675072
8154	88188	88188
8155	460420	460420
8156	588276	588276
8157	630952	630952
8158	425522	425522
8159	503306	503306
8160	356084	356084
8161	811482	811482
8162	1030850	1030850
8163	434872	434872
8164	799240	799240
8165	395822	395822
8166	578762	578762
8167	956380	956380
8168	796382	796382
8169	187626	187626
8170	1168406	1168406
8171	642400	642400
8172	823396	823396
8173	802604	802604
8174	1307916	1307916
8175	790596	790596
8176	978338	978338
8177	1166450	1166450
8178	555524	555524
8179	1090598	1090598
8180	156022	156022
8181	677716	677716
8182	1168416	1168416
8183	719262	719262
8184	979580	979580
8185	575556	575556
8186	745498	745498
8187	573646	573646
8188	474314	474314
8189	53911	53911
8190	63665	63665
8191	185304	185304
8192	563070	563070
8193	904154	904154
8194	1009000	1009000
8195	23534	23534
8196	academics	academics
8197	social-science	social-science
8198	math-and-science	math-and-science
8199	humanities	humanities
8200	business	business
8201	finance	finance
8202	entrepreneurship	entrepreneurship
8203	communications	communications
8204	management	management
8205	sales	sales
8206	strategy	strategy
8207	operations	operations
8208	project-management	project-management
8209	business-law	business-law
8210	data-and-analytics	data-and-analytics
8211	home-business	home-business
8212	human-resources	human-resources
8213	industry	industry
8214	media	media
8215	real-estate	real-estate
8216	other	other
8217	design	design
8218	web-design	web-design
8219	graphic-design	graphic-design
8220	design-tools	design-tools
8221	user-experience	user-experience
8222	game-design	game-design
8223	design-thinking	design-thinking
8224	3d-and-animation	3d-and-animation
8225	architectural-design	architectural-design
8226	development	development
8227	web-development	web-development
8228	marketing	marketing
8229	social-media-marketing	social-media-marketing
8230	health-and-fitness	health-and-fitness
8231	sports	sports
8232	branding	branding
8233	marketing-fundamentals	marketing-fundamentals
8234	nutrition	nutrition
8235	analytics-and-automation	analytics-and-automation
8236	yoga	yoga
8237	public-relations	public-relations
8238	mobile-apps	mobile-apps
8239	programming-languages	programming-languages
8240	game-development	game-development
8241	databases	databases
8242	software-testing	software-testing
8243	software-engineering	software-engineering
8244	development-tools	development-tools
8245	e-commerce	e-commerce
8246	fitness	fitness
8247	general-health	general-health
8248	mental-health	mental-health
8249	dieting	dieting
8250	self-defense	self-defense
8251	safety-and-first-aid	safety-and-first-aid
8252	dance	dance
8253	meditation	meditation
8254	it-and-software	it-and-software
8255	it-certification	it-certification
8256	network-and-security	network-and-security
8257	hardware	hardware
8258	operating-systems	operating-systems
8259	language	language
8260	english	english
8261	spanish	spanish
8262	german	german
8263	french	french
8264	japanese	japanese
8265	portuguese	portuguese
8266	chinese	chinese
8267	russian	russian
8268	arabic	arabic
8269	hebrew	hebrew
8270	italian	italian
8271	lifestyle	lifestyle
8272	arts-and-crafts	arts-and-crafts
8273	food-and-beverage	food-and-beverage
8274	beauty-and-makeup	beauty-and-makeup
8275	travel	travel
8276	gaming	gaming
8277	home-improvement	home-improvement
8278	pet-care-and-training	pet-care-and-training
8279	digital-marketing	digital-marketing
8280	search-engine-optimization	search-engine-optimization
8281	advertising	advertising
8282	video-and-mobile-marketing	video-and-mobile-marketing
8283	content-marketing	content-marketing
8284	non-digital-marketing	non-digital-marketing
8285	growth-hacking	growth-hacking
8286	affiliate-marketing	affiliate-marketing
8287	product-marketing	product-marketing
8288	music	music
8289	instruments	instruments
8290	production	production
8291	music-fundamentals	music-fundamentals
8292	vocal	vocal
8293	music-techniques	music-techniques
8294	music-software	music-software
8295	office-productivity	office-productivity
8296	microsoft	microsoft
8297	apple	apple
8298	google	google
8299	sap	sap
8300	intuit	intuit
8301	salesforce	salesforce
8302	oracle	oracle
8303	personal-development	personal-development
8304	personal-transformation	personal-transformation
8305	productivity	productivity
8306	leadership	leadership
8307	personal-finance	personal-finance
8308	career-development	career-development
8309	parenting-and-relationships	parenting-and-relationships
8310	happiness	happiness
8311	religion-and-spirituality	religion-and-spirituality
8312	personal-brand-building	personal-brand-building
8313	creativity	creativity
8314	influence	influence
8315	self-esteem	self-esteem
8316	stress-management	stress-management
8317	memory	memory
8318	motivation	motivation
8319	photography	photography
8320	digital-photography	digital-photography
8321	photography-fundamentals	photography-fundamentals
8322	portraits	portraits
8323	landscape	landscape
8324	black-and-white	black-and-white
8325	photography-tools	photography-tools
8326	mobile-photography	mobile-photography
8327	travel-photography	travel-photography
8328	commercial-photography	commercial-photography
8329	wedding-photography	wedding-photography
8330	video-design	video-design
8331	teacher-training	teacher-training
8332	instructional-design	instructional-design
8333	educational-development	educational-development
8334	teaching-tools	teaching-tools
8335	test-prep	test-prep
8336	grad-entry-exam	grad-entry-exam
8337	international-high-school	international-high-school
8338	college-entry-exam	college-entry-exam
8339	test-taking-skills	test-taking-skills
8340	fashion	fashion
8341	interior-design	interior-design
8342	Psychology	Psychology
8343	Social psychology	Social psychology
8344	Intelligence analysis	Intelligence analysis
8345	Certification	Certification
8346	Women's rights	Women's rights
8347	Human rights	Human rights
8348	Self-concept	Self-concept
8349	Psychology of self	Psychology of self
8350	Self-esteem	Self-esteem
8351	Udemy	Udemy
8352	Discrimination	Discrimination
8353	Gender equality	Gender equality
8354	Sexual minority	Sexual minority
8355	Children's rights	Children's rights
8356	Personal development	Personal development
8357	Mind	Mind
8358	Microeconomics	Microeconomics
8359	Supply and demand	Supply and demand
8360	Demand	Demand
8361	Price	Price
8362	Price mechanism	Price mechanism
8363	Corruption	Corruption
8364	Accounting	Accounting
8365	Magical thinking	Magical thinking
8366	Latin America	Latin America
8367	Future	Future
8368	Crime	Crime
8369	Detective	Detective
8370	Democracy	Democracy
8371	Criminal justice	Criminal justice
8372	Justice	Justice
8373	Machine learning	Machine learning
8374	Python (programming language)	Python (programming language)
8375	Supervised learning	Supervised learning
8376	Linear regression	Linear regression
8377	Regression analysis	Regression analysis
8378	Electronics	Electronics
8379	Robotics	Robotics
8380	Robot	Robot
8381	Course (education)	Course (education)
8382	Frequency (statistics)	Frequency (statistics)
8383	Algebra	Algebra
8384	Data	Data
8385	Statistics	Statistics
8386	Data modeling	Data modeling
8387	Analysis	Analysis
8388	Data analysis	Data analysis
8389	Statistical model	Statistical model
8390	Linear algebra	Linear algebra
8391	Geometry	Geometry
8392	Signal processing	Signal processing
8393	Digital signal processing	Digital signal processing
8394	SCADA	SCADA
8395	Advanced Encryption Standard	Advanced Encryption Standard
8396	Elliptic-curve cryptography	Elliptic-curve cryptography
8397	Computer security	Computer security
8398	Cryptography	Cryptography
8399	National Security Agency	National Security Agency
8400	Quantum entanglement	Quantum entanglement
8401	Einstein–Podolsky–Rosen paradox	Einstein–Podolsky–Rosen paradox
8402	Quantum mechanics	Quantum mechanics
8403	Zero-point energy	Zero-point energy
8404	Experiment	Experiment
8405	Wave–particle duality	Wave–particle duality
8406	Physics	Physics
8407	Reality	Reality
8408	Uncertainty principle	Uncertainty principle
8409	Quantum teleportation	Quantum teleportation
8410	Particle physics	Particle physics
8411	Simple linear regression	Simple linear regression
8412	Ggplot2	Ggplot2
8413	Chris Impey	Chris Impey
8414	Astronomy	Astronomy
8415	Angry Birds	Angry Birds
8416	Cluster analysis	Cluster analysis
8417	Logistic regression	Logistic regression
8418	Particle swarm optimization	Particle swarm optimization
8419	Mathematics	Mathematics
8420	Discrete mathematics	Discrete mathematics
8421	Geographic information system	Geographic information system
8422	Geographer	Geographer
8423	Quantitative geography	Quantitative geography
8424	Geography	Geography
8425	Lego Mindstorms EV3	Lego Mindstorms EV3
8426	Lego	Lego
8427	Discrete Mathematics (journal)	Discrete Mathematics (journal)
8428	Quadratic equation	Quadratic equation
8429	System of equations	System of equations
8430	Equation	Equation
8431	General Certificate of Secondary Education	General Certificate of Secondary Education
8432	Electric field	Electric field
8433	Electricity	Electricity
8434	Electric charge	Electric charge
8435	Central tendency	Central tendency
8436	Normal distribution	Normal distribution
8437	QGIS	QGIS
8438	HydroCAD	HydroCAD
8439	Earth science	Earth science
8440	Geology	Geology
8441	Earth	Earth
8442	Knowledge	Knowledge
8443	Andrew Wiles	Andrew Wiles
8444	HiSET	HiSET
8445	Rail transport	Rail transport
8446	Bracket (tournament)	Bracket (tournament)
8447	Bracketology	Bracketology
8448	Night sky	Night sky
8449	Aqueduct (water supply)	Aqueduct (water supply)
8450	Water	Water
8451	Hydrology	Hydrology
8452	Irrigation	Irrigation
8453	Water supply	Water supply
8454	Human	Human
8455	Water scarcity	Water scarcity
8456	General Educational Development	General Educational Development
8457	Torque	Torque
8458	Trigonometry	Trigonometry
8459	Test Assessing Secondary Completion	Test Assessing Secondary Completion
8460	Determinant	Determinant
8461	Matrix (mathematics)	Matrix (mathematics)
8462	New Testament	New Testament
8463	Epistle to the Ephesians	Epistle to the Ephesians
8464	N. T. Wright	N. T. Wright
8465	Paul the Apostle	Paul the Apostle
8466	Epistle to the Galatians	Epistle to the Galatians
8467	Historical Jesus	Historical Jesus
8468	Nazareth	Nazareth
8469	Jesus	Jesus
8470	Crucifixion	Crucifixion
8471	Faith	Faith
8472	Crucifixion of Jesus	Crucifixion of Jesus
8473	Christianity	Christianity
8474	Afterlife	Afterlife
8475	Resurrection of Jesus	Resurrection of Jesus
8476	Epistle to the Romans	Epistle to the Romans
8477	Epistle	Epistle
8478	Offender profiling	Offender profiling
8479	Forensic profiling	Forensic profiling
8480	Forensic psychology	Forensic psychology
8481	Short story	Short story
8482	The gospel	The gospel
8483	Epistle to the Philippians	Epistle to the Philippians
8484	Epistle to Philemon	Epistle to Philemon
8485	Onesimus	Onesimus
8486	Depression (mood)	Depression (mood)
8487	Antidepressant	Antidepressant
8488	Major depressive disorder	Major depressive disorder
8489	Major depressive episode	Major depressive episode
8490	Kingship and kingdom of God	Kingship and kingdom of God
8491	Acts of the Apostles	Acts of the Apostles
8492	God	God
8493	Holy Spirit	Holy Spirit
8494	Roman Empire	Roman Empire
8495	Apostles in the New Testament	Apostles in the New Testament
8496	Worldview	Worldview
8497	Essay	Essay
8498	Writing	Writing
8499	Academic writing	Academic writing
8500	Fairy tale	Fairy tale
8501	Bias	Bias
8502	Cognition	Cognition
8503	Critical thinking	Critical thinking
8504	Cognitive bias	Cognitive bias
8505	Fossil	Fossil
8506	Fallacy	Fallacy
8507	Middle Ages	Middle Ages
8508	Battle of the Nile	Battle of the Nile
8509	Egyptians	Egyptians
8510	Battle of the Pyramids	Battle of the Pyramids
8511	French campaign in Egypt and Syria	French campaign in Egypt and Syria
8512	Egypt	Egypt
8513	Napoleon	Napoleon
8514	Tenochtitlan	Tenochtitlan
8515	Conquistador	Conquistador
8516	Mexica	Mexica
8517	Aztec Empire	Aztec Empire
8518	Cortes Generales	Cortes Generales
8519	Spanish Empire	Spanish Empire
8520	American Civil War	American Civil War
8521	Battle of the Crater	Battle of the Crater
8522	Mycenae	Mycenae
8523	Heinrich Schliemann	Heinrich Schliemann
8524	Spain	Spain
8525	Spanish Florida	Spanish Florida
8526	Pedro Menéndez de Avilés	Pedro Menéndez de Avilés
8527	Ocean liner	Ocean liner
8528	Lusitania	Lusitania
8529	RMS Lusitania	RMS Lusitania
8530	Germany	Germany
8531	Adolf Hitler	Adolf Hitler
8532	Beijing	Beijing
8533	Valuation (finance)	Valuation (finance)
8534	Microsoft Excel	Microsoft Excel
8535	Financial modeling	Financial modeling
8536	Startup company	Startup company
8537	Business model	Business model
8538	Small business	Small business
8539	Mathematical model	Mathematical model
8540	Cryptocurrency exchange	Cryptocurrency exchange
8541	Cryptocurrency	Cryptocurrency
8542	Bitcoin	Bitcoin
8543	Algorithmic trading	Algorithmic trading
8544	Stock market	Stock market
8545	MetaTrader 4	MetaTrader 4
8546	Exchange-traded fund	Exchange-traded fund
8547	Investment	Investment
8548	Ethereum	Ethereum
8549	Learning	Learning
8550	Electronic trading platform	Electronic trading platform
8551	Trading strategy	Trading strategy
8552	Day trading	Day trading
8553	Profit (economics)	Profit (economics)
8554	Microsoft PowerPoint	Microsoft PowerPoint
8555	Technical analysis	Technical analysis
8556	Investment strategy	Investment strategy
8557	Stock	Stock
8558	Stock market index option	Stock market index option
8559	Option (finance)	Option (finance)
8560	Market (economics)	Market (economics)
8561	Market analysis	Market analysis
8562	Market trend	Market trend
8563	Options strategy	Options strategy
8564	Put option	Put option
8565	Free will	Free will
8566	Mexican Stock Exchange	Mexican Stock Exchange
8567	Concept	Concept
8568	Business	Business
8569	Governmental accounting	Governmental accounting
8570	Value investing	Value investing
8571	Satoshi Nakamoto	Satoshi Nakamoto
8572	Digital currency	Digital currency
8573	Personal finance	Personal finance
8574	Greeks (finance)	Greeks (finance)
8575	Certified Public Accountant	Certified Public Accountant
8576	Penny stock	Penny stock
8577	Elliott wave principle	Elliott wave principle
8578	Insider trading	Insider trading
8579	Holy Grail	Holy Grail
8580	Financial market	Financial market
8581	Foreign exchange market	Foreign exchange market
8582	Dividend	Dividend
8583	Mergers and acquisitions	Mergers and acquisitions
8584	Financial literacy	Financial literacy
8585	Financial statement	Financial statement
8586	Finance	Finance
8587	Discounted cash flow	Discounted cash flow
8588	Business analyst	Business analyst
8589	Use case	Use case
8590	Goldman Sachs	Goldman Sachs
8591	Debt	Debt
8592	Student debt	Student debt
8593	Candlestick pattern	Candlestick pattern
8594	Chart pattern	Chart pattern
8595	Candlestick	Candlestick
8596	Candlestick chart	Candlestick chart
8597	Trend line (technical analysis)	Trend line (technical analysis)
8598	Support and resistance	Support and resistance
8599	Blockchain	Blockchain
8600	Marketplace	Marketplace
8601	Investment fund	Investment fund
8602	Electronic Arts	Electronic Arts
8603	Corporate finance	Corporate finance
8604	Security (finance)	Security (finance)
8605	Investment banking	Investment banking
8606	Private equity	Private equity
8607	Binary option	Binary option
8608	Stock market crash	Stock market crash
8609	Short-term trading	Short-term trading
8610	Stock exchange	Stock exchange
8611	Value (ethics and social sciences)	Value (ethics and social sciences)
8612	Growth investing	Growth investing
8613	Trend following	Trend following
8614	Venture capital	Venture capital
8615	Condor	Condor
8616	Iron condor	Iron condor
8617	Trader (finance)	Trader (finance)
8618	Trading room	Trading room
8619	Payment	Payment
8620	Mobile payment	Mobile payment
8621	Stock market index	Stock market index
8622	High-frequency trading	High-frequency trading
8623	Jack D. Schwager	Jack D. Schwager
8624	Mortgage-backed security	Mortgage-backed security
8625	Asset-backed security	Asset-backed security
8626	Securitization	Securitization
8627	VIX	VIX
8628	Volatility (finance)	Volatility (finance)
8629	Futures exchange	Futures exchange
8630	Chicago Mercantile Exchange	Chicago Mercantile Exchange
8631	Futures contract	Futures contract
8632	Fibs (album)	Fibs (album)
8633	Calendar spread	Calendar spread
8634	Spread trade	Spread trade
8635	Social media	Social media
8636	Financial adviser	Financial adviser
8637	Financial Industry Regulatory Authority	Financial Industry Regulatory Authority
8638	Volume analysis	Volume analysis
8639	Money	Money
8640	Automated trading system	Automated trading system
8641	Capital structure	Capital structure
8642	Cost of capital	Cost of capital
8643	Debits and credits	Debits and credits
8644	Bookkeeping	Bookkeeping
8645	Accounting software	Accounting software
8646	Currency	Currency
8647	CurrencyFair	CurrencyFair
8648	Exchange rate	Exchange rate
8649	Deferred tax	Deferred tax
8650	Tax	Tax
8651	Credit risk	Credit risk
8652	Singapore Savings Bonds	Singapore Savings Bonds
8653	Bond (finance)	Bond (finance)
8654	Corporate bond	Corporate bond
8655	Interest rate	Interest rate
8656	High-yield debt	High-yield debt
8657	Yield spread	Yield spread
8658	Government bond	Government bond
8659	Bond fund	Bond fund
8660	Provision (accounting)	Provision (accounting)
8661	IAS 37	IAS 37
8662	International Financial Reporting Standards	International Financial Reporting Standards
8663	IAS 8	IAS 8
8664	IAS 1	IAS 1
8665	International Accounting Standards Board	International Accounting Standards Board
8666	IAS 10	IAS 10
8667	IAS 16	IAS 16
8668	Shopify	Shopify
8669	Master of Business Administration	Master of Business Administration
8670	London Business School	London Business School
8671	Business school	Business school
8672	Amazon (company)	Amazon (company)
8673	Alibaba Group	Alibaba Group
8674	Entrepreneurship	Entrepreneurship
8675	China	China
8676	Crowdfunding	Crowdfunding
8677	Outsourcing	Outsourcing
8678	Cold email	Cold email
8679	Email	Email
8680	Microsoft Dynamics 365	Microsoft Dynamics 365
8681	Microsoft	Microsoft
8682	Prototype	Prototype
8683	Blog	Blog
8684	Content marketing	Content marketing
8685	Ll	Ll
8686	Predictably Irrational	Predictably Irrational
8687	Social enterprise	Social enterprise
8688	Social science	Social science
8689	Social entrepreneurship	Social entrepreneurship
8690	Steemit	Steemit
8691	Electronic business	Electronic business
8692	Affiliate marketing	Affiliate marketing
8693	JavaScript	JavaScript
8694	Twitter	Twitter
8695	Fiverr	Fiverr
8696	Decision-making	Decision-making
8697	Problem solving	Problem solving
8698	Marketing	Marketing
8699	Social media marketing	Social media marketing
8700	YouTube	YouTube
8701	HTML5	HTML5
8702	HTML	HTML
8703	HTML element	HTML element
8704	Amazon rainforest	Amazon rainforest
8705	WordPress	WordPress
8706	Etsy	Etsy
8707	CSS	CSS
8708	Web developer	Web developer
8709	Passive income	Passive income
8710	Income	Income
8711	Customer development	Customer development
8712	Amazon Kindle	Amazon Kindle
8713	Publishing	Publishing
8714	EBay	EBay
8715	Viral phenomenon	Viral phenomenon
8716	ClickBank	ClickBank
8717	Business case	Business case
8718	Coaching	Coaching
8719	Freelancer	Freelancer
8720	Upwork	Upwork
8721	Domain name	Domain name
8722	Information	Information
8723	Web hosting service	Web hosting service
8724	Email marketing	Email marketing
8725	Business plan	Business plan
8726	Business Model Canvas	Business Model Canvas
8727	Audiobook	Audiobook
8728	Nonverbal communication	Nonverbal communication
8729	Language	Language
8730	Body language	Body language
8731	Limited liability	Limited liability
8732	Legal liability	Legal liability
8733	Limited liability company	Limited liability company
8734	Sole proprietorship	Sole proprietorship
8735	Lean startup	Lean startup
8736	Steve Blank	Steve Blank
8737	Eric Ries	Eric Ries
8738	Minimum viable product	Minimum viable product
8739	Lean manufacturing	Lean manufacturing
8740	Design thinking	Design thinking
8741	Search engine optimization	Search engine optimization
8742	Google Search Console	Google Search Console
8743	Google Search	Google Search
8744	AliExpress	AliExpress
8745	Book	Book
8746	Free software	Free software
