entity_head	relation	entity_tail
1168	4	11213
1168	4	11233
1169	4	11232
1169	4	11207
1170	4	11203
1170	4	11209
1170	4	11204
1170	4	11218
1170	4	11212
1170	4	11234
1170	4	11233
1171	4	11203
1171	4	11204
1171	4	11217
1171	4	11233
1171	4	11229
1172	4	11203
1172	4	11229
1172	4	11213
1173	4	11203
1173	4	11210
1173	4	11213
1173	4	11212
1173	4	11204
1175	4	11213
1175	4	11203
1175	4	11210
1175	4	11217
1175	4	11209
1175	4	11219
1175	4	11216
1175	4	11228
1175	4	11235
1175	4	11207
1175	4	11214
1175	4	11223
1175	4	11234
1175	4	11212
1175	4	11208
1175	4	11206
1175	4	11224
1175	4	11205
1175	4	11225
1175	4	11244
1175	4	11230
1175	4	11204
1175	4	11222
1175	4	11220
1175	4	11218
1175	4	11215
1175	4	11229
1175	4	11232
1175	4	11233
1175	4	11221
1175	4	11226
1175	4	11237
1175	4	11227
1175	4	11231
1175	4	11239
1175	4	11238
1175	4	11243
1175	4	11240
1175	4	11241
1175	4	11236
1175	4	11211
1175	4	11242
1175	4	11245
1176	4	11203
1177	4	11203
1177	4	11229
1177	4	11217
1177	4	11231
1180	4	11203
1180	4	11213
1181	4	11203
1182	4	11212
1182	4	11209
1182	4	11216
1182	4	11217
1182	4	11230
1182	4	11213
1182	4	11229
1182	4	11207
1182	4	11210
1182	4	11214
1182	4	11219
1182	4	11205
1182	4	11226
1182	4	11228
1182	4	11204
1182	4	11223
1182	4	11218
1182	4	11232
1182	4	11222
1182	4	11224
1182	4	11243
1182	4	11240
1182	4	11231
1182	4	11244
1182	4	11203
1182	4	11208
1182	4	11215
1182	4	11220
1182	4	11242
1182	4	11221
1182	4	11235
1182	4	11206
1182	4	11225
1182	4	11236
1182	4	11211
1182	4	11233
1182	4	11239
1182	4	11227
1182	4	11234
1182	4	11245
1182	4	11241
1182	4	11238
1182	4	11237
1183	4	11233
1183	4	11203
1183	4	11229
1183	4	11231
1183	4	11217
1183	4	11212
1183	4	11218
1183	4	11219
1183	4	11220
1183	4	11213
1183	4	11214
1183	4	11210
1183	4	11234
1184	4	11203
1184	4	11210
1184	4	11218
1184	4	11213
1184	4	11217
1184	4	11212
1184	4	11244
1184	4	11225
1184	4	11208
1184	4	11220
1184	4	11216
1184	4	11223
1184	4	11214
1184	4	11209
1184	4	11232
1184	4	11207
1184	4	11204
1184	4	11227
1184	4	11238
1184	4	11206
1184	4	11211
1184	4	11242
1184	4	11234
1184	4	11233
1184	4	11205
1184	4	11231
1184	4	11228
1184	4	11215
1184	4	11236
1184	4	11237
1184	4	11229
1184	4	11240
1184	4	11224
1184	4	11219
1184	4	11243
1184	4	11222
1184	4	11235
1184	4	11230
1184	4	11241
1184	4	11239
1187	4	11217
1187	4	11212
1187	4	11229
1187	4	11203
1187	4	11219
1188	4	11203
1190	4	11229
1190	4	11203
1190	4	11235
1190	4	11212
1190	4	11231
1190	4	11214
1190	4	11219
1190	4	11211
1190	4	11218
1192	4	11203
1192	4	11210
1192	4	11213
1192	4	11217
1192	4	11207
1192	4	11229
1192	4	11233
1192	4	11231
1192	4	11234
1193	4	11203
1193	4	11210
1193	4	11213
1193	4	11229
1193	4	11212
1193	4	11206
1193	4	11231
1193	4	11214
1193	4	11207
1193	4	11217
1194	4	11229
1195	4	11217
1195	4	11216
1195	4	11210
1195	4	11213
1195	4	11225
1195	4	11207
1195	4	11212
1195	4	11206
1195	4	11231
1198	4	11203
1198	4	11217
1198	4	11213
1198	4	11210
1198	4	11218
1198	4	11212
1198	4	11204
1198	4	11223
1198	4	11225
1198	4	11222
1198	4	11216
1198	4	11206
1198	4	11209
1198	4	11229
1198	4	11214
1198	4	11205
1198	4	11207
1198	4	11234
1198	4	11208
1198	4	11215
1198	4	11231
1198	4	11233
1198	4	11232
1198	4	11237
1198	4	11228
1198	4	11238
1198	4	11227
1198	4	11239
1198	4	11220
1198	4	11243
1198	4	11235
1198	4	11219
1198	4	11240
1198	4	11224
1198	4	11242
1198	4	11241
1199	4	11203
1201	4	11207
1202	4	11204
1202	4	11203
1202	4	11207
1202	4	11217
1203	4	11204
1203	4	11203
1203	4	11217
1203	4	11207
1204	4	11203
1204	4	11205
1204	4	11210
1204	4	11207
1204	4	11206
1204	4	11213
1204	4	11217
1205	4	11203
1207	4	11203
1208	4	11203
1209	4	11203
1209	4	11217
1210	4	11203
1212	4	11225
1212	4	11207
1212	4	11206
1212	4	11204
1213	4	11203
1214	4	11207
1214	4	11203
1214	4	11206
1214	4	11208
1215	4	11203
1215	4	11213
1216	4	11203
1216	4	11210
1218	4	11245
1218	4	11242
1218	4	11222
1218	4	11212
1218	4	11217
1218	4	11207
1218	4	11216
1218	4	11218
1218	4	11243
1218	4	11213
1218	4	11208
1218	4	11209
1218	4	11232
1218	4	11203
1218	4	11221
1221	4	11216
1221	4	11207
1221	4	11218
1221	4	11209
1221	4	11217
1221	4	11224
1221	4	11219
1221	4	11212
1221	4	11228
1221	4	11230
1221	4	11221
1221	4	11220
1221	4	11243
1221	4	11208
1221	4	11225
1221	4	11204
1221	4	11223
1221	4	11236
1221	4	11240
1221	4	11213
1221	4	11214
1221	4	11235
1221	4	11244
1221	4	11222
1221	4	11210
1221	4	11239
1221	4	11205
1221	4	11229
1221	4	11226
1221	4	11232
1221	4	11238
1221	4	11215
1221	4	11206
1221	4	11227
1221	4	11211
1221	4	11231
1221	4	11203
1221	4	11242
1221	4	11233
1221	4	11245
1221	4	11234
1221	4	11241
1221	4	11237
1222	4	11217
1222	4	11223
1222	4	11208
1222	4	11212
1222	4	11207
1222	4	11228
1222	4	11210
1222	4	11238
1222	4	11216
1222	4	11203
1222	4	11213
1222	4	11209
1222	4	11218
1222	4	11234
1222	4	11204
1222	4	11232
1222	4	11233
1222	4	11222
1222	4	11235
1222	4	11231
1222	4	11205
1222	4	11225
1222	4	11214
1222	4	11220
1222	4	11229
1222	4	11206
1222	4	11240
1222	4	11224
1222	4	11227
1222	4	11239
1222	4	11242
1222	4	11211
1222	4	11215
1222	4	11243
1222	4	11236
1222	4	11241
1222	4	11245
1223	4	11217
1223	4	11216
1223	4	11213
1223	4	11228
1223	4	11210
1223	4	11208
1223	4	11218
1223	4	11203
1223	4	11207
1223	4	11205
1223	4	11212
1223	4	11214
1223	4	11223
1223	4	11209
1223	4	11219
1223	4	11234
1223	4	11224
1223	4	11220
1223	4	11233
1223	4	11222
1223	4	11225
1223	4	11204
1223	4	11215
1223	4	11206
1223	4	11230
1223	4	11238
1223	4	11243
1223	4	11239
1223	4	11229
1223	4	11232
1223	4	11211
1223	4	11235
1223	4	11227
1223	4	11221
1223	4	11231
1223	4	11241
1223	4	11240
1223	4	11236
1223	4	11226
1223	4	11242
1223	4	11245
1227	4	11212
1227	4	11207
1227	4	11216
1227	4	11220
1227	4	11218
1227	4	11214
1227	4	11217
1227	4	11213
1228	4	11207
1228	4	11225
1228	4	11220
1228	4	11217
1228	4	11212
1228	4	11214
1228	4	11228
1228	4	11208
1228	4	11216
1228	4	11224
1228	4	11215
1228	4	11213
1228	4	11219
1228	4	11218
1228	4	11210
1228	4	11209
1228	4	11204
1228	4	11203
1228	4	11234
1228	4	11233
1228	4	11223
1228	4	11229
1228	4	11222
1228	4	11232
1228	4	11235
1228	4	11243
1228	4	11230
1228	4	11236
1228	4	11206
1228	4	11244
1228	4	11237
1228	4	11238
1228	4	11240
1228	4	11231
1228	4	11211
1228	4	11241
1228	4	11239
1228	4	11227
1228	4	11242
1228	4	11205
1230	4	11212
1230	4	11217
1230	4	11207
1230	4	11210
1230	4	11216
1230	4	11222
1230	4	11229
1230	4	11231
1230	4	11213
1230	4	11232
1230	4	11214
1230	4	11230
1230	4	11228
1230	4	11236
1230	4	11243
1230	4	11203
1230	4	11223
1230	4	11233
1230	4	11208
1230	4	11219
1230	4	11225
1230	4	11209
1230	4	11211
1230	4	11224
1230	4	11235
1230	4	11220
1230	4	11234
1230	4	11227
1230	4	11218
1230	4	11239
1230	4	11221
1230	4	11242
1230	4	11238
1230	4	11206
1230	4	11204
1230	4	11205
1230	4	11237
1230	4	11215
1230	4	11226
1230	4	11241
1230	4	11240
1230	4	11245
1230	4	11244
1233	4	11203
1233	4	11207
1234	4	11203
1234	4	11210
1234	4	11207
1236	4	11203
1236	4	11223
1236	4	11217
1237	4	11203
1237	4	11208
1237	4	11204
1237	4	11213
1237	4	11212
1237	4	11217
1237	4	11228
1237	4	11234
1237	4	11229
1237	4	11219
1237	4	11233
1238	4	11217
1238	4	11203
1238	4	11216
1238	4	11227
1238	4	11213
1238	4	11214
1238	4	11210
1238	4	11208
1238	4	11224
1238	4	11205
1238	4	11212
1238	4	11207
1238	4	11232
1238	4	11223
1238	4	11228
1238	4	11204
1238	4	11220
1238	4	11229
1238	4	11235
1238	4	11233
1238	4	11231
1238	4	11218
1238	4	11234
1238	4	11209
1238	4	11219
1238	4	11225
1239	4	11212
1239	4	11207
1239	4	11228
1239	4	11205
1239	4	11225
1239	4	11217
1239	4	11208
1239	4	11204
1239	4	11214
1239	4	11223
1239	4	11203
1239	4	11220
1239	4	11216
1239	4	11218
1239	4	11210
1239	4	11240
1239	4	11219
1239	4	11213
1239	4	11233
1239	4	11206
1239	4	11238
1239	4	11234
1239	4	11243
1239	4	11209
1239	4	11224
1239	4	11232
1239	4	11227
1239	4	11242
1239	4	11211
1239	4	11215
1239	4	11222
1239	4	11235
1239	4	11230
1239	4	11241
1239	4	11244
1239	4	11236
1239	4	11245
1239	4	11239
1239	4	11229
1240	4	11207
1242	4	11207
1242	4	11217
1242	4	11212
1242	4	11213
1242	4	11216
1242	4	11209
1242	4	11230
1242	4	11228
1242	4	11238
1242	4	11208
1242	4	11210
1242	4	11222
1242	4	11214
1242	4	11219
1242	4	11235
1242	4	11204
1242	4	11205
1242	4	11215
1242	4	11227
1242	4	11203
1242	4	11218
1242	4	11236
1242	4	11224
1242	4	11206
1242	4	11243
1242	4	11221
1242	4	11233
1242	4	11229
1242	4	11220
1242	4	11234
1242	4	11232
1242	4	11244
1242	4	11223
1242	4	11211
1242	4	11242
1242	4	11226
1242	4	11225
1242	4	11241
1242	4	11240
1242	4	11231
1242	4	11239
1242	4	11245
1243	4	11212
1243	4	11218
1243	4	11207
1244	4	11207
1244	4	11212
1244	4	11216
1244	4	11228
1244	4	11232
1244	4	11208
1244	4	11243
1244	4	11222
1244	4	11235
1244	4	11204
1244	4	11214
1244	4	11209
1244	4	11226
1244	4	11242
1244	4	11218
1244	4	11217
1244	4	11230
1244	4	11236
1244	4	11213
1244	4	11219
1244	4	11227
1244	4	11225
1244	4	11244
1244	4	11215
1244	4	11205
1244	4	11224
1244	4	11223
1244	4	11211
1244	4	11210
1244	4	11220
1244	4	11233
1244	4	11238
1244	4	11245
1244	4	11221
1244	4	11239
1244	4	11240
1244	4	11203
1244	4	11234
1244	4	11229
1244	4	11206
1244	4	11231
1244	4	11241
1244	4	11237
1245	4	11203
1245	4	11213
1245	4	11210
1245	4	11207
1245	4	11217
1245	4	11208
1245	4	11212
1246	4	11207
1246	4	11212
1246	4	11217
1246	4	11225
1246	4	11232
1246	4	11213
1246	4	11216
1246	4	11220
1246	4	11210
1246	4	11221
1246	4	11226
1246	4	11222
1246	4	11219
1246	4	11229
1246	4	11203
1246	4	11227
1246	4	11228
1246	4	11235
1246	4	11214
1246	4	11230
1246	4	11238
1246	4	11236
1246	4	11243
1246	4	11208
1246	4	11240
1246	4	11205
1246	4	11231
1246	4	11233
1246	4	11224
1246	4	11218
1246	4	11211
1246	4	11204
1246	4	11237
1246	4	11242
1246	4	11206
1246	4	11215
1246	4	11234
1248	4	11203
1252	4	11212
1252	4	11217
1252	4	11207
1252	4	11213
1252	4	11214
1252	4	11223
1252	4	11222
1252	4	11203
1252	4	11216
1252	4	11210
1252	4	11204
1252	4	11227
1252	4	11243
1252	4	11232
1252	4	11218
1252	4	11206
1252	4	11233
1252	4	11224
1252	4	11234
1252	4	11220
1252	4	11208
1252	4	11235
1252	4	11225
1252	4	11229
1252	4	11240
1252	4	11205
1252	4	11245
1252	4	11209
1253	4	11217
1253	4	11210
1253	4	11208
1253	4	11213
1253	4	11216
1253	4	11207
1253	4	11224
1253	4	11212
1253	4	11203
1253	4	11225
1253	4	11227
1253	4	11215
1253	4	11218
1253	4	11204
1253	4	11222
1253	4	11206
1253	4	11231
1253	4	11214
1253	4	11229
1253	4	11234
1253	4	11223
1253	4	11220
1253	4	11219
1253	4	11233
1253	4	11209
1253	4	11211
1253	4	11242
1253	4	11232
1253	4	11238
1253	4	11205
1253	4	11241
1253	4	11228
1253	4	11240
1253	4	11235
1253	4	11239
1253	4	11243
1253	4	11245
1256	4	11217
1256	4	11209
1256	4	11207
1256	4	11228
1256	4	11216
1256	4	11212
1256	4	11223
1256	4	11213
1256	4	11208
1256	4	11229
1256	4	11218
1256	4	11214
1256	4	11230
1256	4	11219
1256	4	11243
1256	4	11210
1256	4	11224
1256	4	11206
1256	4	11226
1256	4	11225
1256	4	11239
1256	4	11231
1256	4	11205
1256	4	11232
1256	4	11220
1256	4	11222
1256	4	11204
1256	4	11235
1256	4	11215
1256	4	11233
1256	4	11240
1256	4	11221
1256	4	11234
1256	4	11238
1256	4	11244
1256	4	11227
1256	4	11203
1256	4	11242
1256	4	11211
1256	4	11245
1256	4	11236
1256	4	11241
1256	4	11237
1257	4	11203
1257	4	11207
1257	4	11208
1257	4	11218
1257	4	11204
1257	4	11212
1258	4	11217
1258	4	11212
1258	4	11220
1258	4	11207
1258	4	11213
1258	4	11210
1258	4	11228
1258	4	11209
1258	4	11214
1258	4	11219
1258	4	11215
1258	4	11208
1258	4	11216
1258	4	11203
1258	4	11230
1258	4	11218
1258	4	11223
1258	4	11232
1258	4	11224
1258	4	11233
1258	4	11238
1258	4	11204
1258	4	11226
1258	4	11235
1258	4	11234
1258	4	11222
1258	4	11225
1258	4	11239
1258	4	11221
1258	4	11205
1258	4	11243
1258	4	11236
1258	4	11227
1258	4	11229
1258	4	11241
1258	4	11206
1258	4	11240
1258	4	11242
1258	4	11231
1258	4	11244
1258	4	11237
1258	4	11245
1258	4	11211
1261	4	11217
1261	4	11204
1261	4	11212
1261	4	11208
1261	4	11213
1261	4	11207
1261	4	11210
1261	4	11214
1261	4	11222
1261	4	11234
1261	4	11203
1261	4	11209
1261	4	11235
1261	4	11232
1261	4	11218
1261	4	11219
1261	4	11205
1261	4	11223
1261	4	11233
1261	4	11238
1261	4	11230
1261	4	11216
1261	4	11231
1261	4	11229
1261	4	11225
1262	4	11212
1262	4	11228
1262	4	11217
1262	4	11203
1262	4	11208
1262	4	11216
1262	4	11230
1262	4	11210
1262	4	11213
1262	4	11214
1262	4	11207
1262	4	11220
1262	4	11219
1262	4	11218
1262	4	11224
1262	4	11233
1262	4	11238
1262	4	11209
1262	4	11234
1262	4	11243
1262	4	11204
1262	4	11242
1262	4	11232
1262	4	11231
1262	4	11222
1262	4	11223
1262	4	11235
1262	4	11206
1262	4	11229
1262	4	11215
1262	4	11227
1262	4	11205
1262	4	11221
1262	4	11239
1262	4	11226
1262	4	11240
1262	4	11225
1262	4	11241
1262	4	11236
1264	4	11207
1264	4	11220
1264	4	11232
1264	4	11208
1264	4	11204
1264	4	11209
1264	4	11212
1264	4	11243
1264	4	11223
1264	4	11225
1264	4	11238
1264	4	11217
1264	4	11227
1264	4	11218
1264	4	11239
1264	4	11224
1264	4	11235
1264	4	11216
1264	4	11240
1264	4	11230
1264	4	11228
1264	4	11211
1264	4	11236
1264	4	11206
1264	4	11205
1264	4	11219
1264	4	11226
1264	4	11222
1264	4	11215
1264	4	11214
1264	4	11210
1264	4	11242
1264	4	11244
1264	4	11213
1264	4	11241
1264	4	11233
1264	4	11229
1264	4	11231
1264	4	11221
1264	4	11234
1264	4	11203
1264	4	11245
1265	4	11203
1269	4	11212
1269	4	11217
1269	4	11207
1269	4	11216
1269	4	11213
1269	4	11214
1269	4	11210
1269	4	11208
1269	4	11228
1269	4	11209
1269	4	11219
1269	4	11218
1269	4	11230
1269	4	11205
1269	4	11203
1269	4	11238
1269	4	11223
1269	4	11227
1269	4	11224
1269	4	11233
1269	4	11240
1269	4	11206
1269	4	11239
1269	4	11229
1269	4	11215
1269	4	11236
1269	4	11243
1269	4	11235
1269	4	11225
1269	4	11242
1269	4	11222
1269	4	11234
1269	4	11232
1269	4	11241
1269	4	11226
1269	4	11204
1272	4	11217
1272	4	11207
1272	4	11212
1272	4	11210
1272	4	11213
1272	4	11214
1272	4	11225
1272	4	11206
1272	4	11231
1272	4	11229
1272	4	11219
1272	4	11223
1272	4	11239
1272	4	11211
1272	4	11220
1272	4	11216
1272	4	11227
1272	4	11232
1272	4	11244
1272	4	11235
1272	4	11218
1272	4	11233
1272	4	11224
1272	4	11242
1272	4	11234
1272	4	11243
1272	4	11222
1272	4	11240
1272	4	11203
1273	4	11242
1274	4	11228
1274	4	11216
1274	4	11208
1274	4	11218
1274	4	11210
1274	4	11214
1274	4	11215
1274	4	11217
1274	4	11219
1274	4	11212
1274	4	11209
1274	4	11224
1274	4	11204
1274	4	11223
1274	4	11230
1274	4	11225
1274	4	11213
1274	4	11203
1274	4	11207
1274	4	11231
1274	4	11206
1274	4	11232
1274	4	11220
1274	4	11235
1274	4	11233
1274	4	11229
1274	4	11238
1274	4	11243
1274	4	11240
1274	4	11222
1274	4	11205
1274	4	11239
1274	4	11234
1274	4	11242
1274	4	11221
1274	4	11236
1274	4	11211
1274	4	11226
1274	4	11241
1274	4	11237
1274	4	11227
1274	4	11244
1274	4	11245
1276	4	11204
1276	4	11207
1276	4	11203
1276	4	11205
1276	4	11212
1276	4	11233
1276	4	11208
1277	4	11203
1277	4	11207
1279	4	11212
1279	4	11217
1279	4	11207
1279	4	11216
1279	4	11213
1279	4	11214
1279	4	11219
1279	4	11205
1279	4	11210
1279	4	11208
1279	4	11203
1279	4	11225
1279	4	11228
1279	4	11243
1279	4	11209
1279	4	11224
1279	4	11218
1279	4	11235
1279	4	11230
1279	4	11204
1279	4	11229
1279	4	11223
1279	4	11234
1279	4	11232
1279	4	11231
1279	4	11240
1279	4	11233
1279	4	11211
1279	4	11239
1279	4	11222
1279	4	11206
1279	4	11227
1279	4	11221
1279	4	11244
1279	4	11215
1279	4	11242
1279	4	11226
1279	4	11238
1279	4	11220
1279	4	11236
1279	4	11245
1279	4	11241
1279	4	11237
1281	4	11203
1281	4	11229
1281	4	11213
1281	4	11204
1281	4	11217
1281	4	11208
1281	4	11206
1281	4	11207
1281	4	11233
1281	4	11220
1281	4	11205
1281	4	11223
1281	4	11209
1281	4	11210
1281	4	11212
1284	4	11207
1286	4	11203
1286	4	11217
1286	4	11212
1286	4	11216
1286	4	11228
1286	4	11213
1286	4	11208
1286	4	11214
1286	4	11210
1286	4	11209
1286	4	11233
1286	4	11234
1286	4	11223
1286	4	11230
1286	4	11225
1286	4	11224
1286	4	11207
1286	4	11205
1286	4	11219
1286	4	11220
1286	4	11211
1286	4	11221
1286	4	11206
1286	4	11227
1286	4	11215
1286	4	11229
1286	4	11222
1286	4	11218
1286	4	11236
1286	4	11204
1286	4	11238
1286	4	11226
1286	4	11231
1286	4	11235
1286	4	11239
1286	4	11244
1286	4	11243
1286	4	11237
1286	4	11240
1286	4	11242
1286	4	11241
1286	4	11232
1286	4	11245
1287	4	11203
1287	4	11212
1287	4	11214
1287	4	11242
1287	4	11213
1287	4	11207
1287	4	11208
1287	4	11218
1287	4	11220
1287	4	11235
1287	4	11206
1287	4	11225
1289	4	11217
1289	4	11212
1289	4	11214
1289	4	11216
1289	4	11223
1289	4	11207
1289	4	11213
1289	4	11224
1289	4	11210
1289	4	11225
1289	4	11220
1289	4	11204
1289	4	11206
1289	4	11208
1289	4	11218
1289	4	11219
1289	4	11232
1289	4	11239
1289	4	11235
1289	4	11203
1289	4	11215
1289	4	11222
1289	4	11240
1289	4	11233
1289	4	11229
1289	4	11231
1289	4	11234
1289	4	11209
1289	4	11227
1289	4	11205
1289	4	11228
1289	4	11238
1290	4	11203
1290	4	11213
1290	4	11210
1291	4	11203
1292	4	11220
1292	4	11203
1292	4	11212
1292	4	11213
1292	4	11214
1293	4	11203
1293	4	11204
1293	4	11212
1293	4	11206
1293	4	11208
1293	4	11233
1294	4	11212
1294	4	11208
1294	4	11207
1294	4	11203
1294	4	11242
1294	4	11223
1294	4	11210
1294	4	11205
1294	4	11218
1294	4	11232
1294	4	11211
1294	4	11216
1294	4	11233
1294	4	11220
1296	4	11212
1297	4	11217
1297	4	11216
1297	4	11203
1297	4	11213
1297	4	11207
1297	4	11210
1297	4	11212
1297	4	11229
1297	4	11208
1297	4	11228
1297	4	11209
1297	4	11219
1297	4	11231
1297	4	11224
1297	4	11218
1297	4	11230
1297	4	11205
1297	4	11214
1297	4	11234
1297	4	11235
1297	4	11238
1297	4	11227
1297	4	11223
1297	4	11222
1297	4	11233
1297	4	11204
1297	4	11243
1297	4	11215
1297	4	11220
1297	4	11240
1297	4	11225
1297	4	11206
1297	4	11239
1297	4	11232
1297	4	11236
1297	4	11226
1297	4	11241
1297	4	11242
1297	4	11221
1297	4	11244
1297	4	11237
1297	4	11211
1297	4	11245
1300	4	11233
1300	4	11212
1303	4	11203
1304	4	11209
1304	4	11208
1304	4	11217
1304	4	11228
1304	4	11225
1304	4	11212
1304	4	11238
1304	4	11219
1304	4	11216
1304	4	11207
1304	4	11218
1304	4	11215
1304	4	11213
1304	4	11235
1304	4	11233
1304	4	11204
1304	4	11232
1304	4	11220
1304	4	11203
1304	4	11223
1304	4	11210
1304	4	11214
1304	4	11243
1304	4	11229
1304	4	11224
1304	4	11230
1304	4	11234
1304	4	11241
1304	4	11240
1304	4	11221
1304	4	11226
1304	4	11231
1304	4	11206
1304	4	11205
1304	4	11227
1304	4	11222
1304	4	11211
1304	4	11242
1304	4	11239
1304	4	11236
1306	4	11203
1307	4	11208
1307	4	11207
1307	4	11242
1307	4	11214
1307	4	11219
1307	4	11212
1308	4	11217
1308	4	11216
1308	4	11207
1308	4	11213
1308	4	11212
1308	4	11209
1308	4	11210
1308	4	11223
1308	4	11228
1308	4	11222
1308	4	11219
1308	4	11214
1308	4	11235
1308	4	11230
1308	4	11224
1308	4	11208
1308	4	11229
1308	4	11218
1308	4	11227
1308	4	11232
1308	4	11220
1308	4	11236
1308	4	11238
1308	4	11203
1308	4	11242
1308	4	11233
1308	4	11225
1308	4	11244
1308	4	11231
1308	4	11205
1308	4	11226
1308	4	11243
1308	4	11215
1308	4	11239
1308	4	11206
1308	4	11240
1308	4	11234
1308	4	11204
1308	4	11221
1308	4	11245
1308	4	11241
1308	4	11211
1308	4	11237
1309	4	11207
1309	4	11219
1310	4	11212
1310	4	11213
1310	4	11210
1310	4	11217
1310	4	11203
1310	4	11216
1310	4	11243
1310	4	11222
1310	4	11214
1310	4	11230
1310	4	11228
1310	4	11238
1310	4	11209
1310	4	11207
1310	4	11229
1310	4	11218
1310	4	11234
1310	4	11225
1310	4	11233
1310	4	11208
1310	4	11224
1310	4	11206
1310	4	11223
1310	4	11205
1310	4	11219
1310	4	11239
1310	4	11227
1310	4	11240
1310	4	11226
1310	4	11235
1310	4	11215
1310	4	11221
1310	4	11220
1310	4	11236
1311	4	11212
1311	4	11207
1312	4	11212
1312	4	11217
1312	4	11213
1312	4	11226
1312	4	11243
1312	4	11216
1312	4	11203
1312	4	11210
1312	4	11225
1312	4	11207
1312	4	11229
1312	4	11219
1312	4	11235
1312	4	11208
1312	4	11233
1312	4	11214
1312	4	11231
1312	4	11223
1312	4	11228
1312	4	11238
1312	4	11204
1312	4	11234
1312	4	11218
1312	4	11209
1312	4	11224
1312	4	11240
1312	4	11222
1312	4	11230
1312	4	11220
1312	4	11205
1312	4	11215
1312	4	11236
1312	4	11227
1312	4	11221
1312	4	11237
1312	4	11206
1312	4	11211
1312	4	11242
1312	4	11239
1312	4	11245
1312	4	11232
1312	4	11244
1312	4	11241
1313	4	11203
1313	4	11212
1315	4	11203
1315	4	11213
1315	4	11204
1315	4	11217
1315	4	11208
1315	4	11214
1315	4	11212
1315	4	11229
1315	4	11206
1315	4	11210
1315	4	11216
1316	4	11207
1318	4	11207
1320	4	11217
1320	4	11203
1320	4	11214
1320	4	11225
1320	4	11216
1320	4	11210
1320	4	11212
1320	4	11207
1320	4	11209
1320	4	11213
1320	4	11206
1320	4	11220
1320	4	11223
1320	4	11208
1320	4	11234
1320	4	11228
1320	4	11224
1320	4	11204
1320	4	11229
1320	4	11231
1320	4	11230
1320	4	11232
1320	4	11221
1320	4	11219
1320	4	11218
1320	4	11235
1320	4	11233
1320	4	11227
1320	4	11205
1320	4	11236
1320	4	11215
1320	4	11222
1320	4	11240
1320	4	11238
1320	4	11243
1320	4	11242
1320	4	11237
1320	4	11241
1320	4	11226
1320	4	11239
1320	4	11211
1321	4	11219
1321	4	11212
1321	4	11220
1321	4	11225
1321	4	11218
1321	4	11216
1321	4	11207
1321	4	11217
1321	4	11228
1321	4	11206
1321	4	11223
1321	4	11204
1321	4	11232
1321	4	11222
1321	4	11208
1321	4	11230
1321	4	11227
1321	4	11209
1321	4	11236
1321	4	11205
1321	4	11224
1321	4	11235
1321	4	11213
1321	4	11240
1321	4	11238
1321	4	11239
1321	4	11243
1321	4	11233
1321	4	11215
1321	4	11242
1321	4	11210
1321	4	11214
1321	4	11229
1321	4	11226
1321	4	11211
1321	4	11245
1321	4	11241
1321	4	11231
1321	4	11237
1321	4	11221
1321	4	11203
1321	4	11234
1321	4	11244
1322	4	11220
1322	4	11217
1322	4	11216
1322	4	11212
1322	4	11243
1322	4	11208
1322	4	11207
1322	4	11213
1322	4	11223
1322	4	11232
1322	4	11224
1322	4	11228
1322	4	11204
1322	4	11210
1322	4	11218
1322	4	11209
1322	4	11219
1322	4	11242
1322	4	11245
1322	4	11240
1322	4	11225
1322	4	11214
1322	4	11215
1322	4	11222
1322	4	11239
1322	4	11203
1322	4	11241
1322	4	11206
1322	4	11205
1322	4	11211
1322	4	11233
1322	4	11226
1322	4	11238
1322	4	11229
1322	4	11235
1322	4	11221
1322	4	11227
1322	4	11231
1322	4	11234
1322	4	11236
1322	4	11230
1322	4	11244
1322	4	11237
1323	4	11203
1323	4	11208
1325	4	11203
1326	4	11203
1326	4	11207
1327	4	11203
1327	4	11212
1327	4	11207
1328	4	11210
1328	4	11206
1328	4	11203
1328	4	11213
1328	4	11212
1328	4	11220
1328	4	11225
1328	4	11214
1328	4	11207
1328	4	11218
1328	4	11208
1328	4	11229
1328	4	11204
1328	4	11217
1328	4	11232
1328	4	11219
1328	4	11211
1329	4	11208
1330	4	11207
1332	4	11212
1333	4	11203
1333	4	11208
1334	4	11204
1336	4	11225
1336	4	11223
1336	4	11217
1336	4	11243
1336	4	11218
1336	4	11212
1336	4	11213
1336	4	11216
1336	4	11214
1336	4	11207
1336	4	11208
1336	4	11210
1336	4	11204
1336	4	11215
1336	4	11203
1336	4	11232
1336	4	11224
1336	4	11228
1336	4	11235
1336	4	11238
1336	4	11240
1336	4	11211
1336	4	11220
1336	4	11233
1336	4	11222
1336	4	11219
1336	4	11239
1336	4	11229
1336	4	11205
1336	4	11209
1336	4	11206
1336	4	11230
1336	4	11227
1336	4	11234
1336	4	11231
1337	4	11208
1337	4	11207
1339	4	11207
1339	4	11208
1340	4	11218
1340	4	11219
1340	4	11212
1340	4	11207
1340	4	11208
1340	4	11225
1340	4	11204
1340	4	11216
1341	4	11243
1341	4	11212
1341	4	11213
1341	4	11217
1341	4	11210
1341	4	11223
1341	4	11216
1341	4	11232
1341	4	11229
1341	4	11214
1341	4	11219
1341	4	11224
1341	4	11207
1341	4	11209
1341	4	11240
1341	4	11231
1341	4	11233
1341	4	11238
1341	4	11218
1341	4	11208
1341	4	11228
