uid	gender	age
20178582	-1	-1
5414266	-1	-1
16712082	-1	-1
32989308	-1	-1
27973402	-1	-1
17048194	-1	-1
18705574	-1	-1
20906554	-1	-1
14770876	-1	-1
1953528	-1	-1
34041624	-1	-1
21564342	-1	-1
27670078	-1	-1
9874094	-1	-1
21547292	-1	-1
26555690	-1	-1
705942	-1	-1
8887080	-1	-1
17791486	-1	-1
1024736	-1	-1
6246770	-1	-1
16781260	-1	-1
35951470	-1	-1
17603376	-1	-1
13426288	-1	-1
23091890	-1	-1
9456827	-1	-1
22018912	-1	-1
17921420	-1	-1
23041612	-1	-1
20144338	-1	-1
22838202	-1	-1
17705788	-1	-1
10429154	-1	-1
22444414	-1	-1
5475974	-1	-1
16600258	-1	-1
20917216	-1	-1
782370	-1	-1
16120360	-1	-1
18551798	-1	-1
8680750	-1	-1
17468352	-1	-1
10182124	-1	-1
697657	-1	-1
205922	-1	-1
2938142	-1	-1
938045	-1	-1
3128300	-1	-1
27327122	-1	-1
5251630	-1	-1
29207074	-1	-1
5022006	-1	-1
27903322	-1	-1
11378646	-1	-1
7647196	-1	-1
26567592	-1	-1
15468530	-1	-1
24447032	-1	-1
12342998	-1	-1
14459118	-1	-1
20376834	-1	-1
21576468	-1	-1
6921874	-1	-1
18970766	-1	-1
4535722	-1	-1
123716	-1	-1
18293338	-1	-1
3428642	-1	-1
16820788	-1	-1
19208798	-1	-1
27033524	-1	-1
7437514	-1	-1
8411574	-1	-1
21403366	-1	-1
27153084	-1	-1
15590222	-1	-1
14896128	-1	-1
7179220	-1	-1
2615864	-1	-1
26659368	-1	-1
21269252	-1	-1
31269466	-1	-1
831628	-1	-1
27033940	-1	-1
14070824	-1	-1
15121792	-1	-1
16993592	-1	-1
18174274	-1	-1
11894190	-1	-1
1910390	-1	-1
17372550	-1	-1
27975066	-1	-1
17506396	-1	-1
22193600	-1	-1
11034384	-1	-1
21683862	-1	-1
19085030	-1	-1
21963404	-1	-1
22849992	-1	-1
21172880	-1	-1
17223090	-1	-1
22753344	-1	-1
16656586	-1	-1
23310138	-1	-1
21511442	-1	-1
4238400	-1	-1
22005510	-1	-1
348921	-1	-1
21795744	-1	-1
30122522	-1	-1
5259012	-1	-1
23908012	-1	-1
20699276	-1	-1
17443600	-1	-1
36432812	-1	-1
19197314	-1	-1
16028640	-1	-1
15604064	-1	-1
15283230	-1	-1
15091812	-1	-1
15041118	-1	-1
16222736	-1	-1
34467968	-1	-1
29743852	-1	-1
29745354	-1	-1
28671632	-1	-1
21448418	-1	-1
15258896	-1	-1
14370828	-1	-1
14938608	-1	-1
23270252	-1	-1
30571710	-1	-1
21283262	-1	-1
21025596	-1	-1
12988618	-1	-1
32448170	-1	-1
13932764	-1	-1
20778126	-1	-1
29362410	-1	-1
33974220	-1	-1
29041940	-1	-1
506222	-1	-1
13418050	-1	-1
13755344	-1	-1
10902656	-1	-1
2656868	-1	-1
15490326	-1	-1
10935142	-1	-1
20021934	-1	-1
15990268	-1	-1
18212118	-1	-1
18354360	-1	-1
15832052	-1	-1
11231046	-1	-1
13652114	-1	-1
10752378	-1	-1
11477148	-1	-1
22012976	-1	-1
15236844	-1	-1
23529318	-1	-1
506234	-1	-1
32016370	-1	-1
26691282	-1	-1
19964480	-1	-1
22904214	-1	-1
3064508	-1	-1
27463258	-1	-1
22166964	-1	-1
34165388	-1	-1
27014142	-1	-1
18528292	-1	-1
19033702	-1	-1
8516262	-1	-1
1732528	-1	-1
15785984	-1	-1
20680988	-1	-1
30152202	-1	-1
19052602	-1	-1
20175224	-1	-1
108366	-1	-1
20523812	-1	-1
1012250	-1	-1
16592810	-1	-1
843650	-1	-1
29952196	-1	-1
26725868	-1	-1
14180132	-1	-1
21426306	-1	-1
23811002	-1	-1
24148852	-1	-1
416768	-1	-1
22477344	-1	-1
21773420	-1	-1
21136140	-1	-1
8600712	-1	-1
2891672	-1	-1
7239244	-1	-1
12573476	-1	-1
5709442	-1	-1
10831308	-1	-1
607411	-1	-1
16065310	-1	-1
31252178	-1	-1
28838160	-1	-1
2735510	-1	-1
15294236	-1	-1
134728	-1	-1
14560838	-1	-1
12915174	-1	-1
5641282	-1	-1
13480212	-1	-1
24534340	-1	-1
763990	-1	-1
9753694	-1	-1
2136032	-1	-1
7851594	-1	-1
643363	-1	-1
7644582	-1	-1
584825	-1	-1
13322768	-1	-1
20793440	-1	-1
18216010	-1	-1
38300736	-1	-1
741396	-1	-1
35635694	-1	-1
34682744	-1	-1
26659098	-1	-1
23601818	-1	-1
18892934	-1	-1
8010230	-1	-1
18172360	-1	-1
15346938	-1	-1
23311240	-1	-1
2774406	-1	-1
4294126	-1	-1
17457164	-1	-1
10311788	-1	-1
13028908	-1	-1
8248882	-1	-1
26912936	-1	-1
11586678	-1	-1
23650004	-1	-1
17853318	-1	-1
25248314	-1	-1
6838364	-1	-1
10326084	-1	-1
22157278	-1	-1
21237798	-1	-1
886996	-1	-1
21913628	-1	-1
20710940	-1	-1
1178202	-1	-1
9005822	-1	-1
16613972	-1	-1
36631704	-1	-1
20802548	-1	-1
21057984	-1	-1
5695554	-1	-1
2534524	-1	-1
15448394	-1	-1
22357068	-1	-1
12269980	-1	-1
12673058	-1	-1
20107318	-1	-1
22822502	-1	-1
28916134	-1	-1
26847722	-1	-1
734376	-1	-1
27833274	-1	-1
316227	-1	-1
12106746	-1	-1
20354632	-1	-1
15731480	-1	-1
16167004	-1	-1
18779842	-1	-1
2398704	-1	-1
8355570	-1	-1
28970974	-1	-1
31941998	-1	-1
29253696	-1	-1
27693534	-1	-1
23698304	-1	-1
4866340	-1	-1
6725616	-1	-1
18155724	-1	-1
9016242	-1	-1
3226022	-1	-1
11962556	-1	-1
21689324	-1	-1
5650864	-1	-1
17762082	-1	-1
27927084	-1	-1
28120280	-1	-1
17970586	-1	-1
4670752	-1	-1
620871	-1	-1
7677276	-1	-1
19189684	-1	-1
9345560	-1	-1
21711830	-1	-1
13871216	-1	-1
14999644	-1	-1
37051736	-1	-1
14764734	-1	-1
23339360	-1	-1
37989640	-1	-1
20639628	-1	-1
9300930	-1	-1
17436822	-1	-1
14962610	-1	-1
23650704	-1	-1
20422158	-1	-1
27623372	-1	-1
19936358	-1	-1
21837538	-1	-1
18092310	-1	-1
7128798	-1	-1
1010558	-1	-1
15362978	-1	-1
13686658	-1	-1
22222670	-1	-1
26533698	-1	-1
16538618	-1	-1
22061126	-1	-1
23682358	-1	-1
9920448	-1	-1
22820070	-1	-1
23512032	-1	-1
15910550	-1	-1
9105048	-1	-1
3558748	-1	-1
8737614	-1	-1
833273	-1	-1
14210288	-1	-1
12025622	-1	-1
19426426	-1	-1
4264098	-1	-1
9082032	-1	-1
7376212	-1	-1
782047	-1	-1
23263212	-1	-1
23151438	-1	-1
24271814	-1	-1
28073132	-1	-1
28856778	-1	-1
12089794	-1	-1
2879772	-1	-1
18519920	-1	-1
614832	-1	-1
29563158	-1	-1
12208808	-1	-1
10886920	-1	-1
4217942	-1	-1
34101600	-1	-1
22992236	-1	-1
4970828	-1	-1
20855984	-1	-1
13331508	-1	-1
12476014	-1	-1
29774464	-1	-1
29406326	-1	-1
15153962	-1	-1
12837340	-1	-1
17851998	-1	-1
15113902	-1	-1
23255616	-1	-1
12397960	-1	-1
14133180	-1	-1
33900976	-1	-1
33525080	-1	-1
34916204	-1	-1
22322918	-1	-1
33870038	-1	-1
35814384	-1	-1
392112	-1	-1
31488866	-1	-1
26844996	-1	-1
36254228	-1	-1
23306594	-1	-1
28166344	-1	-1
3703748	-1	-1
24217232	-1	-1
27360384	-1	-1
25888396	-1	-1
760093	-1	-1
27812426	-1	-1
15559438	-1	-1
12277018	-1	-1
34346474	-1	-1
13601342	-1	-1
27245584	-1	-1
27298090	-1	-1
6990204	-1	-1
9994756	-1	-1
25822206	-1	-1
9419978	-1	-1
6477120	-1	-1
15752670	-1	-1
28982464	-1	-1
9190004	-1	-1
27416220	-1	-1
11292896	-1	-1
32285686	-1	-1
33656908	-1	-1
19872148	-1	-1
13834028	-1	-1
8016232	-1	-1
9615402	-1	-1
27171130	-1	-1
23369924	-1	-1
31835090	-1	-1
24375222	-1	-1
21654430	-1	-1
18121440	-1	-1
19827332	-1	-1
5428198	-1	-1
24145880	-1	-1
675000	-1	-1
24110510	-1	-1
26176640	-1	-1
30506516	-1	-1
21914036	-1	-1
29781318	-1	-1
27157770	-1	-1
11990564	-1	-1
32202338	-1	-1
17873760	-1	-1
22599558	-1	-1
24045290	-1	-1
27152886	-1	-1
22372308	-1	-1
5393920	-1	-1
31227132	-1	-1
29527198	-1	-1
12419955	-1	-1
11256566	-1	-1
2401750	-1	-1
23786214	-1	-1
9380318	-1	-1
19370484	-1	-1
29237264	-1	-1
20849636	-1	-1
29863772	-1	-1
26827346	-1	-1
21777992	-1	-1
6397662	-1	-1
30319240	-1	-1
11665296	-1	-1
24223850	-1	-1
18931092	-1	-1
16557572	-1	-1
26797286	-1	-1
30533160	-1	-1
14560940	-1	-1
110368	-1	-1
16919242	-1	-1
19473870	-1	-1
9911728	-1	-1
12091230	-1	-1
20077734	-1	-1
21485808	-1	-1
21261138	-1	-1
16026012	-1	-1
28207444	-1	-1
10780562	-1	-1
25892472	-1	-1
18324112	-1	-1
18569448	-1	-1
26389448	-1	-1
26168200	-1	-1
21689908	-1	-1
27477020	-1	-1
29734408	-1	-1
17760802	-1	-1
21355340	-1	-1
29606916	-1	-1
13496674	-1	-1
8432340	-1	-1
17504146	-1	-1
26195372	-1	-1
27080588	-1	-1
27067550	-1	-1
12306496	-1	-1
27761796	-1	-1
27496350	-1	-1
27035678	-1	-1
10969664	-1	-1
27055200	-1	-1
24323804	-1	-1
16855360	-1	-1
27797060	-1	-1
16442088	-1	-1
21870336	-1	-1
14736160	-1	-1
18037252	-1	-1
22745022	-1	-1
18199622	-1	-1
22416782	-1	-1
19018518	-1	-1
26412656	-1	-1
26328084	-1	-1
20007530	-1	-1
15269996	-1	-1
410297	-1	-1
16270802	-1	-1
22392760	-1	-1
24589792	-1	-1
9981992	-1	-1
4880154	-1	-1
3362310	-1	-1
20702126	-1	-1
7400374	-1	-1
301141	-1	-1
8374238	-1	-1
13504118	-1	-1
25225740	-1	-1
8865850	-1	-1
7903304	-1	-1
19971790	-1	-1
17235460	-1	-1
948853	-1	-1
20440222	-1	-1
20447022	-1	-1
12619150	-1	-1
17639466	-1	-1
10349220	-1	-1
18040298	-1	-1
20937796	-1	-1
981039	-1	-1
3343980	-1	-1
10572416	-1	-1
21262860	-1	-1
16773852	-1	-1
8872940	-1	-1
646913	-1	-1
8754684	-1	-1
737278	-1	-1
4916378	-1	-1
8897924	-1	-1
18742354	-1	-1
17747426	-1	-1
13488190	-1	-1
7083518	-1	-1
1906170	-1	-1
11928252	-1	-1
910622	-1	-1
272246	-1	-1
8911040	-1	-1
23461858	-1	-1
23216122	-1	-1
8103324	-1	-1
8839836	-1	-1
13371826	-1	-1
20219704	-1	-1
1383896	-1	-1
17483066	-1	-1
12767806	-1	-1
88884	-1	-1
12320842	-1	-1
22492016	-1	-1
20415812	-1	-1
19410622	-1	-1
20170686	-1	-1
21817348	-1	-1
22644188	-1	-1
1716196	-1	-1
2621278	-1	-1
18853308	-1	-1
8936942	-1	-1
2853672	-1	-1
22615682	-1	-1
16607990	-1	-1
20237186	-1	-1
17061858	-1	-1
2415866	-1	-1
19444510	-1	-1
1584490	-1	-1
243536	-1	-1
10614022	-1	-1
1248386	-1	-1
16224984	-1	-1
16668954	-1	-1
10859738	-1	-1
14917006	-1	-1
11877346	-1	-1
9904706	-1	-1
16084728	-1	-1
14538552	-1	-1
15454128	-1	-1
17503612	-1	-1
13979518	-1	-1
21578574	-1	-1
179372	-1	-1
11829422	-1	-1
8554310	-1	-1
20508300	-1	-1
11976468	-1	-1
12142376	-1	-1
12228252	-1	-1
21531734	-1	-1
16977386	-1	-1
2914368	-1	-1
15978856	-1	-1
19769324	-1	-1
16470754	-1	-1
16644004	-1	-1
15414710	-1	-1
17754896	-1	-1
12247322	-1	-1
15780090	-1	-1
14118902	-1	-1
15853994	-1	-1
16261332	-1	-1
9602106	-1	-1
19376180	-1	-1
13587268	-1	-1
7061399	-1	-1
20654254	-1	-1
19393042	-1	-1
14640946	-1	-1
7826762	-1	-1
15087994	-1	-1
19236886	-1	-1
16448616	-1	-1
17780526	-1	-1
18616012	-1	-1
8716410	-1	-1
5652678	-1	-1
7909334	-1	-1
17137722	-1	-1
13168006	-1	-1
819660	-1	-1
595191	-1	-1
8908270	-1	-1
5828986	-1	-1
143977	-1	-1
8484238	-1	-1
1232120	-1	-1
6710144	-1	-1
5527654	-1	-1
15797566	-1	-1
1739846	-1	-1
15271132	-1	-1
840531	-1	-1
18368780	-1	-1
12031694	-1	-1
10631914	-1	-1
15310056	-1	-1
7814714	-1	-1
1529076	-1	-1
7419902	-1	-1
15610068	-1	-1
11465460	-1	-1
11256082	-1	-1
10942390	-1	-1
290901	-1	-1
9187692	-1	-1
16748738	-1	-1
16715298	-1	-1
4308332	-1	-1
12300922	-1	-1
3115102	-1	-1
12572020	-1	-1
14361192	-1	-1
8060546	-1	-1
2861650	-1	-1
14711454	-1	-1
12408180	-1	-1
4528420	-1	-1
12992572	-1	-1
15225726	-1	-1
242737	-1	-1
8309716	-1	-1
12177824	-1	-1
752014	-1	-1
5664346	-1	-1
1228482	-1	-1
899280	-1	-1
8717274	-1	-1
10371350	-1	-1
9620246	-1	-1
11948680	-1	-1
8285504	-1	-1
12207464	-1	-1
11143334	-1	-1
9534160	-1	-1
6911870	-1	-1
13534580	-1	-1
2235256	-1	-1
6497824	-1	-1
12906834	-1	-1
9895406	-1	-1
8425810	-1	-1
7320906	-1	-1
1077688	-1	-1
6085536	-1	-1
12801502	-1	-1
7912542	-1	-1
5791252	-1	-1
8515452	-1	-1
411828	-1	-1
785728	-1	-1
2175028	-1	-1
9351154	-1	-1
11128116	-1	-1
3157804	-1	-1
1343346	-1	-1
6456150	-1	-1
3647080	-1	-1
447165	-1	-1
5745906	-1	-1
4010674	-1	-1
30812192	-1	-1
26833478	-1	-1
22486596	-1	-1
886427	-1	-1
28116038	-1	-1
265673	-1	-1
21531910	-1	-1
7715094	-1	-1
431146	-1	-1
15683192	-1	-1
32504966	-1	-1
14023904	-1	-1
22755284	-1	-1
27717754	-1	-1
32069368	-1	-1
17248812	-1	-1
9962304	-1	-1
2235990	-1	-1
22513634	-1	-1
17760060	-1	-1
16501050	-1	-1
1195054	-1	-1
26079746	-1	-1
21657668	-1	-1
29723424	-1	-1
23111434	-1	-1
28063684	-1	-1
27087654	-1	-1
27516808	-1	-1
19596334	-1	-1
25242524	-1	-1
1720248	-1	-1
22681202	-1	-1
28204118	-1	-1
16344074	-1	-1
14853600	-1	-1
24294120	-1	-1
26771882	-1	-1
28175884	-1	-1
14281306	-1	-1
26044314	-1	-1
30448492	-1	-1
36321136	-1	-1
1491864	-1	-1
23520860	-1	-1
3322216	-1	-1
21545360	-1	-1
14918020	-1	-1
21002176	-1	-1
18995342	-1	-1
12424986	-1	-1
27503138	-1	-1
33760424	-1	-1
19918544	-1	-1
33551302	-1	-1
3727030	-1	-1
23071620	-1	-1
12502274	-1	-1
9090776	-1	-1
12253548	-1	-1
28372778	-1	-1
13165228	-1	-1
5925900	-1	-1
32195514	-1	-1
11495456	-1	-1
17567464	-1	-1
11846944	-1	-1
5988550	-1	-1
31776282	-1	-1
8047966	-1	-1
30933156	-1	-1
28652534	-1	-1
23079456	-1	-1
18371584	-1	-1
26893042	-1	-1
26757504	-1	-1
172862	-1	-1
24094998	-1	-1
318181	-1	-1
16865412	-1	-1
18334994	-1	-1
13895184	-1	-1
558103	-1	-1
10282824	-1	-1
8875716	-1	-1
13015426	-1	-1
9749518	-1	-1
92747	-1	-1
2176212	-1	-1
11637682	-1	-1
2977640	-1	-1
9679290	-1	-1
3172840	-1	-1
264480	-1	-1
22874968	-1	-1
30084086	-1	-1
21130336	-1	-1
11375952	-1	-1
24607992	-1	-1
29576490	-1	-1
4424038	-1	-1
29372066	-1	-1
9505548	-1	-1
1577240	-1	-1
24015664	-1	-1
24325180	-1	-1
20562482	-1	-1
20416454	-1	-1
21839956	-1	-1
9383936	-1	-1
17282612	-1	-1
22767530	-1	-1
22624608	-1	-1
9777518	-1	-1
8264418	-1	-1
20396708	-1	-1
12132784	-1	-1
13506292	-1	-1
19167388	-1	-1
2429306	-1	-1
13558472	-1	-1
11504564	-1	-1
21154094	-1	-1
15500612	-1	-1
18309054	-1	-1
16259142	-1	-1
727533	-1	-1
11025882	-1	-1
16151206	-1	-1
19027702	-1	-1
15430644	-1	-1
19320428	-1	-1
744730	-1	-1
3062730	-1	-1
14267482	-1	-1
1953780	-1	-1
14306048	-1	-1
332600	-1	-1
9995454	-1	-1
8035714	-1	-1
3676454	-1	-1
8632612	-1	-1
33674416	-1	-1
19378540	-1	-1
33675648	-1	-1
30541374	-1	-1
24137054	-1	-1
27908152	-1	-1
10765612	-1	-1
31918308	-1	-1
29020514	-1	-1
18592184	-1	-1
29708488	-1	-1
29693900	-1	-1
22148288	-1	-1
24249040	-1	-1
26669284	-1	-1
20417996	-1	-1
22236060	-1	-1
4612148	-1	-1
21164314	-1	-1
387833	-1	-1
9417814	-1	-1
2728628	-1	-1
17655682	-1	-1
17669056	-1	-1
13182102	-1	-1
18415330	-1	-1
12851034	-1	-1
2791568	-1	-1
10060428	-1	-1
7884758	-1	-1
11168356	-1	-1
675069	-1	-1
21799454	-1	-1
18877986	-1	-1
15703786	-1	-1
24062390	-1	-1
18839772	-1	-1
26966310	-1	-1
17391154	-1	-1
30968096	-1	-1
12602050	-1	-1
35709402	-1	-1
13001248	-1	-1
24489518	-1	-1
17228138	-1	-1
30940524	-1	-1
1235378	-1	-1
31388684	-1	-1
27198654	-1	-1
21723276	-1	-1
13791980	-1	-1
22730652	-1	-1
2692358	-1	-1
27516988	-1	-1
26315658	-1	-1
9145146	-1	-1
34733426	-1	-1
20893632	-1	-1
17654122	-1	-1
18858626	-1	-1
455070	-1	-1
20029768	-1	-1
20428102	-1	-1
23736366	-1	-1
23490474	-1	-1
24094718	-1	-1
27460718	-1	-1
271196	-1	-1
27550422	-1	-1
19852504	-1	-1
27684430	-1	-1
29387752	-1	-1
7362224	-1	-1
14844448	-1	-1
17425720	-1	-1
15320334	-1	-1
29805562	-1	-1
14332602	-1	-1
18712596	-1	-1
2871494	-1	-1
29983476	-1	-1
2412782	-1	-1
19508322	-1	-1
24252434	-1	-1
1929792	-1	-1
29278928	-1	-1
22405306	-1	-1
27045742	-1	-1
13993736	-1	-1
23055958	-1	-1
2988798	-1	-1
26998772	-1	-1
17966186	-1	-1
26398700	-1	-1
13579524	-1	-1
20040608	-1	-1
18022128	-1	-1
6341402	-1	-1
4618820	-1	-1
25280064	-1	-1
24135452	-1	-1
27032958	-1	-1
7752908	-1	-1
1550178	-1	-1
26740816	-1	-1
20218976	-1	-1
22563362	-1	-1
17266670	-1	-1
8379848	-1	-1
17771990	-1	-1
6818958	-1	-1
5851824	-1	-1
9070068	-1	-1
303762	-1	-1
76194	-1	-1
9955362	-1	-1
10193538	-1	-1
12514152	-1	-1
16962192	-1	-1
16596930	-1	-1
20620810	-1	-1
9128774	-1	-1
62060	-1	-1
5441270	-1	-1
18489104	-1	-1
26363320	-1	-1
27513036	-1	-1
9029798	-1	-1
26558396	-1	-1
15737898	-1	-1
28106740	-1	-1
20432790	-1	-1
10846686	-1	-1
16576174	-1	-1
28528376	-1	-1
22128908	-1	-1
2718964	-1	-1
10060120	-1	-1
19617002	-1	-1
16201218	-1	-1
27517810	-1	-1
27012778	-1	-1
23946938	-1	-1
13521648	-1	-1
29270826	-1	-1
3792444	-1	-1
25323746	-1	-1
11921126	-1	-1
7328656	-1	-1
1353010	-1	-1
14743234	-1	-1
15561564	-1	-1
130277	-1	-1
3584710	-1	-1
11506486	-1	-1
243271	-1	-1
268697	-1	-1
12271784	-1	-1
12348706	-1	-1
14475448	-1	-1
18607500	-1	-1
12678538	-1	-1
13828556	-1	-1
12171438	-1	-1
17677428	-1	-1
20616684	-1	-1
15523976	-1	-1
14452712	-1	-1
13392794	-1	-1
11834970	-1	-1
789826	-1	-1
4484240	-1	-1
4647656	-1	-1
5474696	-1	-1
74319	-1	-1
33360928	-1	-1
23624124	-1	-1
27136780	-1	-1
7708144	-1	-1
3177962	-1	-1
16070516	-1	-1
18222308	-1	-1
16721636	-1	-1
20596318	-1	-1
785505	-1	-1
17099632	-1	-1
16550076	-1	-1
10323254	-1	-1
804028	-1	-1
16498678	-1	-1
13250446	-1	-1
812841	-1	-1
4676780	-1	-1
1884148	-1	-1
9139842	-1	-1
4372514	-1	-1
2567450	-1	-1
27546528	-1	-1
30559032	-1	-1
4321656	-1	-1
32032126	-1	-1
14391788	-1	-1
23883138	-1	-1
7695864	-1	-1
20223042	-1	-1
19838466	-1	-1
1922972	-1	-1
27805696	-1	-1
7567767	-1	-1
776163	-1	-1
1779252	-1	-1
2573936	-1	-1
288311	-1	-1
86766	-1	-1
31784940	-1	-1
14181582	-1	-1
18586380	-1	-1
23367380	-1	-1
4493938	-1	-1
32706300	-1	-1
26740174	-1	-1
741241	-1	-1
29016984	-1	-1
24370244	-1	-1
28009026	-1	-1
32081712	-1	-1
29298940	-1	-1
27133356	-1	-1
13523460	-1	-1
9287884	-1	-1
25798818	-1	-1
23954532	-1	-1
17632392	-1	-1
72121	-1	-1
9656928	-1	-1
23590336	-1	-1
12684926	-1	-1
18895686	-1	-1
23230986	-1	-1
276858	-1	-1
10010192	-1	-1
23054066	-1	-1
415684	-1	-1
21671578	-1	-1
3661472	-1	-1
5618966	-1	-1
8965142	-1	-1
18431498	-1	-1
18261318	-1	-1
14162324	-1	-1
6666222	-1	-1
5089742	-1	-1
26850092	-1	-1
27306366	-1	-1
19387094	-1	-1
533321	-1	-1
12913948	-1	-1
22963670	-1	-1
21636928	-1	-1
30761114	-1	-1
4619628	-1	-1
19908556	-1	-1
17560118	-1	-1
20578274	-1	-1
607271	-1	-1
38334498	-1	-1
13208710	-1	-1
21814492	-1	-1
29336620	-1	-1
19358652	-1	-1
13900090	-1	-1
30223332	-1	-1
2887736	-1	-1
25800206	-1	-1
20282702	-1	-1
25235482	-1	-1
23378624	-1	-1
23460578	-1	-1
23941228	-1	-1
14295326	-1	-1
112083	-1	-1
883844	-1	-1
30183010	-1	-1
24246852	-1	-1
27509674	-1	-1
26997790	-1	-1
16053292	-1	-1
23809080	-1	-1
621812	-1	-1
20871188	-1	-1
32395924	-1	-1
4570584	-1	-1
10919020	-1	-1
29178988	-1	-1
15904074	-1	-1
3145906	-1	-1
12811268	-1	-1
36467780	-1	-1
33588870	-1	-1
29488520	-1	-1
27414878	-1	-1
28858964	-1	-1
27148394	-1	-1
15752696	-1	-1
9528110	-1	-1
28372388	-1	-1
24599428	-1	-1
25904328	-1	-1
13994196	-1	-1
18066330	-1	-1
14061244	-1	-1
15970888	-1	-1
9680796	-1	-1
7826374	-1	-1
17128600	-1	-1
19057578	-1	-1
14366906	-1	-1
30120442	-1	-1
32318396	-1	-1
10415990	-1	-1
17837952	-1	-1
1000766	-1	-1
12110794	-1	-1
25967566	-1	-1
843147	-1	-1
19244530	-1	-1
1084784	-1	-1
16891130	-1	-1
22966402	-1	-1
22128034	-1	-1
2279716	-1	-1
22267518	-1	-1
10467524	-1	-1
7448458	-1	-1
7083814	-1	-1
3633932	-1	-1
30623022	-1	-1
26137598	-1	-1
13465098	-1	-1
34835634	-1	-1
21476616	-1	-1
31356090	-1	-1
21575184	-1	-1
523234	-1	-1
26337132	-1	-1
29718620	-1	-1
32356334	-1	-1
18242758	-1	-1
21624216	-1	-1
26976836	-1	-1
8006978	-1	-1
30365380	-1	-1
5037050	-1	-1
15493522	-1	-1
16313554	-1	-1
33853288	-1	-1
2215608	-1	-1
17736868	-1	-1
22123354	-1	-1
13454558	-1	-1
23276532	-1	-1
10535306	-1	-1
5255116	-1	-1
2434850	-1	-1
7311024	-1	-1
17016558	-1	-1
18851860	-1	-1
6442446	-1	-1
3542306	-1	-1
16708974	-1	-1
20459990	-1	-1
15228994	-1	-1
28718620	-1	-1
19441912	-1	-1
29594486	-1	-1
6447734	-1	-1
2373846	-1	-1
23619298	-1	-1
13885144	-1	-1
10953092	-1	-1
94825	-1	-1
28575548	-1	-1
22145656	-1	-1
20772220	-1	-1
19689128	-1	-1
15131442	-1	-1
3115430	-1	-1
14248748	-1	-1
18412416	-1	-1
8521596	-1	-1
12594918	-1	-1
24180626	-1	-1
24112914	-1	-1
17165024	-1	-1
28971262	-1	-1
388551	-1	-1
28964812	-1	-1
5424512	-1	-1
8487232	-1	-1
10143110	-1	-1
10426984	-1	-1
13390644	-1	-1
35489118	-1	-1
21473620	-1	-1
7551640	-1	-1
12715570	-1	-1
20151498	-1	-1
30213148	-1	-1
14038630	-1	-1
31088882	-1	-1
4378178	-1	-1
6838102	-1	-1
16920732	-1	-1
16499490	-1	-1
21956760	-1	-1
8860460	-1	-1
25923896	-1	-1
3042448	-1	-1
25986880	-1	-1
5813718	-1	-1
20481574	-1	-1
12550982	-1	-1
17975094	-1	-1
25288230	-1	-1
57729	-1	-1
7390482	-1	-1
22519884	-1	-1
29478830	-1	-1
5290026	-1	-1
29161578	-1	-1
31334642	-1	-1
12083272	-1	-1
1541950	-1	-1
20242214	-1	-1
20399756	-1	-1
20028712	-1	-1
19936516	-1	-1
22560114	-1	-1
23379594	-1	-1
22915730	-1	-1
10109294	-1	-1
35339120	-1	-1
45252	-1	-1
30483164	-1	-1
34616894	-1	-1
822150	-1	-1
20874506	-1	-1
17044046	-1	-1
18476764	-1	-1
28399010	-1	-1
4056822	-1	-1
20261214	-1	-1
23430534	-1	-1
13586460	-1	-1
22046198	-1	-1
16763642	-1	-1
15589404	-1	-1
18600990	-1	-1
8263094	-1	-1
4764812	-1	-1
14675646	-1	-1
34186118	-1	-1
30543734	-1	-1
24065192	-1	-1
8646024	-1	-1
90331	-1	-1
95903	-1	-1
8999870	-1	-1
30373520	-1	-1
17247812	-1	-1
3121608	-1	-1
21081614	-1	-1
20248264	-1	-1
9557408	-1	-1
4898932	-1	-1
72639	-1	-1
20080296	-1	-1
18853138	-1	-1
22019460	-1	-1
23636032	-1	-1
19811490	-1	-1
13934312	-1	-1
3800290	-1	-1
31665116	-1	-1
31669648	-1	-1
13136594	-1	-1
9471483	-1	-1
20935462	-1	-1
29124358	-1	-1
11823066	-1	-1
386075	-1	-1
660513	-1	-1
87408	-1	-1
29474628	-1	-1
32059648	-1	-1
10068588	-1	-1
8365246	-1	-1
32972486	-1	-1
26649440	-1	-1
13454742	-1	-1
26900802	-1	-1
19587306	-1	-1
24631682	-1	-1
32970470	-1	-1
31083104	-1	-1
30504622	-1	-1
4265758	-1	-1
27165870	-1	-1
25900112	-1	-1
3918236	-1	-1
28956170	-1	-1
8247692	-1	-1
22865466	-1	-1
30153704	-1	-1
18751898	-1	-1
12086058	-1	-1
10170270	-1	-1
2760884	-1	-1
31890416	-1	-1
19514672	-1	-1
3751124	-1	-1
19212310	-1	-1
27500830	-1	-1
6621194	-1	-1
8361634	-1	-1
26128852	-1	-1
1863438	-1	-1
15898412	-1	-1
16218880	-1	-1
15839722	-1	-1
1142110	-1	-1
9891196	-1	-1
22364670	-1	-1
13930954	-1	-1
20247404	-1	-1
20569210	-1	-1
1397304	-1	-1
18513016	-1	-1
2336294	-1	-1
18697450	-1	-1
18937038	-1	-1
1446588	-1	-1
16026914	-1	-1
10106362	-1	-1
5541804	-1	-1
10931928	-1	-1
5093524	-1	-1
6944274	-1	-1
222412	-1	-1
15799998	-1	-1
14826270	-1	-1
7847872	-1	-1
9077770	-1	-1
4329404	-1	-1
